r	z	br	bz
135.0000	110.0000	-1.8613	-1.1229
135.0000	115.0000	-2.2479	-1.0430
135.0000	120.0000	-2.9651	-0.9498
135.0000	125.0000	-2.2619	-0.8545
135.0000	130.0000	-1.8880	-0.7683
135.0000	135.0000	-1.6390	-0.6898
135.0000	140.0000	-1.4492	-0.6177
135.0000	145.0000	-1.2918	-0.5533
135.0000	150.0000	-1.1535	-0.4984
135.0000	155.0000	-1.0308	-0.4604
135.0000	160.0000	-0.9241	-0.4265
135.0000	165.0000	-0.8316	-0.4011
135.0000	170.0000	-0.7519	-0.3816
135.0000	175.0000	-0.6832	-0.3622
135.0000	180.0000	-0.6255	-0.3510
135.0000	185.0000	-0.5729	-0.3393
135.0000	190.0000	-0.5253	-0.3271
135.0000	195.0000	-0.4854	-0.3157
135.0000	200.0000	-0.4484	-0.3046
135.0000	205.0000	-0.4142	-0.2937
135.0000	210.0000	-0.3847	-0.2833
135.0000	215.0000	-0.3570	-0.2732
135.0000	220.0000	-0.3311	-0.2633
135.0000	225.0000	-0.3082	-0.2538
135.0000	230.0000	-0.2865	-0.2446
135.0000	235.0000	-0.2661	-0.2357
135.0000	240.0000	-0.2477	-0.2273
135.0000	245.0000	-0.2302	-0.2190
135.0000	250.0000	-0.2136	-0.2105
135.0000	255.0000	-0.1987	-0.2039
135.0000	260.0000	-0.1838	-0.1972
135.0000	265.0000	-0.1705	-0.1908
135.0000	270.0000	-0.1572	-0.1845
135.0000	275.0000	-0.1453	-0.1788
135.0000	280.0000	-0.1333	-0.1732
135.0000	285.0000	-0.1224	-0.1683
135.0000	290.0000	-0.1116	-0.1635
135.0000	295.0000	-0.1016	-0.1593
135.0000	300.0000	-0.0917	-0.1552
135.0000	305.0000	-0.0825	-0.1517
135.0000	310.0000	-0.0733	-0.1482
135.0000	315.0000	-0.0646	-0.1454
135.0000	320.0000	-0.0560	-0.1426
135.0000	325.0000	-0.0478	-0.1404
135.0000	330.0000	-0.0396	-0.1382
135.0000	335.0000	-0.0317	-0.1366
135.0000	340.0000	-0.0238	-0.1349
140.0000	-345.0000	0.0164	-0.1264
140.0000	-340.0000	0.0242	-0.1271
140.0000	-335.0000	0.0321	-0.1286
140.0000	-330.0000	0.0400	-0.1301
140.0000	-325.0000	0.0481	-0.1322
140.0000	-320.0000	0.0563	-0.1342
140.0000	-315.0000	0.0649	-0.1368
140.0000	-310.0000	0.0735	-0.1393
140.0000	-305.0000	0.0827	-0.1425
140.0000	-300.0000	0.0919	-0.1456
140.0000	-295.0000	0.1019	-0.1493
140.0000	-290.0000	0.1118	-0.1531
140.0000	-285.0000	0.1226	-0.1575
140.0000	-280.0000	0.1334	-0.1618
140.0000	-275.0000	0.1453	-0.1669
140.0000	-270.0000	0.1572	-0.1719
140.0000	-265.0000	0.1704	-0.1775
140.0000	-260.0000	0.1835	-0.1832
140.0000	-255.0000	0.1983	-0.1890
140.0000	-250.0000	0.2130	-0.1949
140.0000	-245.0000	0.2294	-0.2022
140.0000	-240.0000	0.2466	-0.2094
140.0000	-235.0000	0.2646	-0.2165
140.0000	-230.0000	0.2846	-0.2240
140.0000	-225.0000	0.3058	-0.2315
140.0000	-220.0000	0.3282	-0.2392
140.0000	-215.0000	0.3534	-0.2469
140.0000	-210.0000	0.3803	-0.2546
140.0000	-205.0000	0.4090	-0.2623
140.0000	-200.0000	0.4421	-0.2698
140.0000	-195.0000	0.4779	-0.2770
140.0000	-190.0000	0.5166	-0.2840
140.0000	-185.0000	0.5626	-0.2903
140.0000	-180.0000	0.6136	-0.2959
140.0000	-175.0000	0.6698	-0.3007
140.0000	-170.0000	0.7373	-0.3077
140.0000	-165.0000	0.8169	-0.3145
140.0000	-160.0000	0.9113	-0.3251
140.0000	-155.0000	1.0222	-0.3434
140.0000	-150.0000	1.1485	-0.3687
140.0000	-145.0000	1.2847	-0.4074
140.0000	-140.0000	1.4373	-0.4498
140.0000	-135.0000	1.6139	-0.4839
140.0000	-130.0000	1.8328	-0.4910
140.0000	-125.0000	2.1236	-0.4235
140.0000	-120.0000	2.5464	-0.1507
140.0000	-115.0000	2.1060	0.1248
140.0000	-110.0000	1.7982	0.2010
140.0000	-105.0000	1.5671	0.2078
140.0000	-100.0000	1.3832	0.1830
140.0000	-95.0000	1.2426	0.1618
140.0000	-90.0000	1.1019	0.1406
140.0000	-85.0000	0.9952	0.1155
140.0000	-80.0000	0.8885	0.0904
140.0000	-75.0000	0.8033	0.0693
140.0000	-70.0000	0.7181	0.0482
140.0000	-65.0000	0.6475	0.0310
140.0000	-60.0000	0.5768	0.0137
140.0000	-55.0000	0.5164	-0.0001
140.0000	-50.0000	0.4560	-0.0138
140.0000	-45.0000	0.4029	-0.0246
140.0000	-40.0000	0.3498	-0.0354
140.0000	-35.0000	0.3020	-0.0435
140.0000	-30.0000	0.2542	-0.0516
140.0000	-25.0000	0.2099	-0.0573
140.0000	-20.0000	0.1657	-0.0630
140.0000	-15.0000	0.1237	-0.0663
140.0000	-10.0000	0.0817	-0.0697
140.0000	-5.0000	0.0409	-0.0708
140.0000	0.0000	-0.0000	-0.0719
140.0000	5.0000	-0.0409	-0.0708
140.0000	10.0000	-0.0817	-0.0697
140.0000	15.0000	-0.1237	-0.0663
140.0000	20.0000	-0.1657	-0.0630
140.0000	25.0000	-0.2099	-0.0573
140.0000	30.0000	-0.2542	-0.0516
140.0000	35.0000	-0.3020	-0.0435
140.0000	40.0000	-0.3498	-0.0354
140.0000	45.0000	-0.4029	-0.0246
140.0000	50.0000	-0.4560	-0.0138
140.0000	55.0000	-0.5164	-0.0001
140.0000	60.0000	-0.5768	0.0137
140.0000	65.0000	-0.6475	0.0310
140.0000	70.0000	-0.7181	0.0482
140.0000	75.0000	-0.8033	0.0693
140.0000	80.0000	-0.8885	0.0904
140.0000	85.0000	-0.9952	0.1155
140.0000	90.0000	-1.1019	0.1406
140.0000	95.0000	-1.2426	0.1618
140.0000	100.0000	-1.3832	0.1830
140.0000	105.0000	-1.5671	0.2078
140.0000	110.0000	-1.7982	0.2010
140.0000	115.0000	-2.1060	0.1248
140.0000	120.0000	-2.5464	-0.1507
140.0000	125.0000	-2.1236	-0.4235
140.0000	130.0000	-1.8328	-0.4910
140.0000	135.0000	-1.6139	-0.4839
140.0000	140.0000	-1.4373	-0.4498
140.0000	145.0000	-1.2847	-0.4074
140.0000	150.0000	-1.1485	-0.3687
140.0000	155.0000	-1.0222	-0.3434
140.0000	160.0000	-0.9113	-0.3251
140.0000	165.0000	-0.8169	-0.3145
140.0000	170.0000	-0.7373	-0.3077
140.0000	175.0000	-0.6698	-0.3007
140.0000	180.0000	-0.6136	-0.2959
140.0000	185.0000	-0.5626	-0.2903
140.0000	190.0000	-0.5166	-0.2840
140.0000	195.0000	-0.4779	-0.2770
140.0000	200.0000	-0.4421	-0.2698
140.0000	205.0000	-0.4090	-0.2623
140.0000	210.0000	-0.3803	-0.2546
140.0000	215.0000	-0.3534	-0.2469
140.0000	220.0000	-0.3282	-0.2392
140.0000	225.0000	-0.3058	-0.2315
140.0000	230.0000	-0.2846	-0.2240
140.0000	235.0000	-0.2646	-0.2165
140.0000	240.0000	-0.2466	-0.2094
140.0000	245.0000	-0.2294	-0.2022
140.0000	250.0000	-0.2130	-0.1949
140.0000	255.0000	-0.1983	-0.1890
140.0000	260.0000	-0.1835	-0.1832
140.0000	265.0000	-0.1704	-0.1775
140.0000	270.0000	-0.1572	-0.1719
140.0000	275.0000	-0.1453	-0.1669
140.0000	280.0000	-0.1334	-0.1618
140.0000	285.0000	-0.1226	-0.1575
140.0000	290.0000	-0.1118	-0.1531
140.0000	295.0000	-0.1019	-0.1493
140.0000	300.0000	-0.0919	-0.1456
140.0000	305.0000	-0.0827	-0.1425
140.0000	310.0000	-0.0735	-0.1393
140.0000	315.0000	-0.0649	-0.1368
140.0000	320.0000	-0.0563	-0.1342
140.0000	325.0000	-0.0481	-0.1322
140.0000	330.0000	-0.0400	-0.1301
140.0000	335.0000	-0.0321	-0.1286
140.0000	340.0000	-0.0242	-0.1271
145.0000	-345.0000	0.0169	-0.1186
145.0000	-340.0000	0.0246	-0.1192
145.0000	-335.0000	0.0324	-0.1207
145.0000	-330.0000	0.0403	-0.1221
145.0000	-325.0000	0.0484	-0.1240
145.0000	-320.0000	0.0565	-0.1258
145.0000	-315.0000	0.0651	-0.1281
145.0000	-310.0000	0.0737	-0.1304
145.0000	-305.0000	0.0828	-0.1332
145.0000	-300.0000	0.0920	-0.1360
145.0000	-295.0000	0.1018	-0.1394
145.0000	-290.0000	0.1117	-0.1427
145.0000	-285.0000	0.1225	-0.1466
145.0000	-280.0000	0.1332	-0.1505
145.0000	-275.0000	0.1449	-0.1550
145.0000	-270.0000	0.1567	-0.1594
145.0000	-265.0000	0.1697	-0.1644
145.0000	-260.0000	0.1827	-0.1694
145.0000	-255.0000	0.1971	-0.1744
145.0000	-250.0000	0.2116	-0.1795
145.0000	-245.0000	0.2276	-0.1857
145.0000	-240.0000	0.2444	-0.1918
145.0000	-235.0000	0.2619	-0.1977
145.0000	-230.0000	0.2813	-0.2038
145.0000	-225.0000	0.3018	-0.2098
145.0000	-220.0000	0.3234	-0.2158
145.0000	-215.0000	0.3475	-0.2215
145.0000	-210.0000	0.3733	-0.2270
145.0000	-205.0000	0.4006	-0.2321
145.0000	-200.0000	0.4319	-0.2364
145.0000	-195.0000	0.4658	-0.2400
145.0000	-190.0000	0.5021	-0.2428
145.0000	-185.0000	0.5452	-0.2434
145.0000	-180.0000	0.5930	-0.2431
145.0000	-175.0000	0.6455	-0.2417
145.0000	-170.0000	0.7091	-0.2357
145.0000	-165.0000	0.7857	-0.2282
145.0000	-160.0000	0.8800	-0.2213
145.0000	-155.0000	0.9956	-0.2216
145.0000	-150.0000	1.1277	-0.2363
145.0000	-145.0000	1.2652	-0.2650
145.0000	-140.0000	1.4065	-0.2939
145.0000	-135.0000	1.5566	-0.3048
145.0000	-130.0000	1.7205	-0.2757
145.0000	-125.0000	1.8871	-0.1687
145.0000	-120.0000	1.9771	0.0531
145.0000	-115.0000	1.8643	0.2786
145.0000	-110.0000	1.6759	0.3967
145.0000	-105.0000	1.4940	0.4438
145.0000	-100.0000	1.3316	0.4556
145.0000	-95.0000	1.2000	0.4504
145.0000	-90.0000	1.0683	0.4452
145.0000	-85.0000	0.9663	0.4343
145.0000	-80.0000	0.8644	0.4235
145.0000	-75.0000	0.7820	0.4114
145.0000	-70.0000	0.6996	0.3993
145.0000	-65.0000	0.6310	0.3883
145.0000	-60.0000	0.5623	0.3772
145.0000	-55.0000	0.5035	0.3678
145.0000	-50.0000	0.4447	0.3583
145.0000	-45.0000	0.3930	0.3506
145.0000	-40.0000	0.3413	0.3430
145.0000	-35.0000	0.2946	0.3370
145.0000	-30.0000	0.2480	0.3311
145.0000	-25.0000	0.2049	0.3269
145.0000	-20.0000	0.1617	0.3227
145.0000	-15.0000	0.1208	0.3202
145.0000	-10.0000	0.0798	0.3176
145.0000	-5.0000	0.0399	0.3168
145.0000	0.0000	0.0000	0.3160
145.0000	5.0000	-0.0399	0.3168
145.0000	10.0000	-0.0798	0.3176
145.0000	15.0000	-0.1208	0.3202
145.0000	20.0000	-0.1617	0.3227
145.0000	25.0000	-0.2049	0.3269
145.0000	30.0000	-0.2480	0.3311
145.0000	35.0000	-0.2946	0.3370
145.0000	40.0000	-0.3413	0.3430
145.0000	45.0000	-0.3930	0.3506
145.0000	50.0000	-0.4447	0.3583
145.0000	55.0000	-0.5035	0.3678
145.0000	60.0000	-0.5623	0.3772
145.0000	65.0000	-0.6310	0.3883
145.0000	70.0000	-0.6996	0.3993
145.0000	75.0000	-0.7820	0.4114
145.0000	80.0000	-0.8644	0.4235
145.0000	85.0000	-0.9663	0.4343
145.0000	90.0000	-1.0683	0.4452
145.0000	95.0000	-1.2000	0.4504
145.0000	100.0000	-1.3316	0.4556
145.0000	105.0000	-1.4940	0.4438
145.0000	110.0000	-1.6759	0.3967
145.0000	115.0000	-1.8643	0.2786
145.0000	120.0000	-1.9771	0.0531
145.0000	125.0000	-1.8871	-0.1687
145.0000	130.0000	-1.7205	-0.2757
145.0000	135.0000	-1.5566	-0.3048
145.0000	140.0000	-1.4065	-0.2939
145.0000	145.0000	-1.2652	-0.2650
145.0000	150.0000	-1.1277	-0.2363
145.0000	155.0000	-0.9956	-0.2216
145.0000	160.0000	-0.8800	-0.2213
145.0000	165.0000	-0.7857	-0.2282
145.0000	170.0000	-0.7091	-0.2357
145.0000	175.0000	-0.6455	-0.2417
145.0000	180.0000	-0.5930	-0.2431
145.0000	185.0000	-0.5452	-0.2434
145.0000	190.0000	-0.5021	-0.2428
145.0000	195.0000	-0.4658	-0.2400
145.0000	200.0000	-0.4319	-0.2364
145.0000	205.0000	-0.4006	-0.2321
145.0000	210.0000	-0.3733	-0.2270
145.0000	215.0000	-0.3475	-0.2215
145.0000	220.0000	-0.3234	-0.2158
145.0000	225.0000	-0.3018	-0.2098
145.0000	230.0000	-0.2813	-0.2038
145.0000	235.0000	-0.2619	-0.1977
145.0000	240.0000	-0.2444	-0.1918
145.0000	245.0000	-0.2276	-0.1857
145.0000	250.0000	-0.2116	-0.1795
145.0000	255.0000	-0.1971	-0.1744
145.0000	260.0000	-0.1827	-0.1694
145.0000	265.0000	-0.1697	-0.1644
145.0000	270.0000	-0.1567	-0.1594
145.0000	275.0000	-0.1449	-0.1550
145.0000	280.0000	-0.1332	-0.1505
145.0000	285.0000	-0.1225	-0.1466
145.0000	290.0000	-0.1117	-0.1427
145.0000	295.0000	-0.1018	-0.1394
145.0000	300.0000	-0.0920	-0.1360
145.0000	305.0000	-0.0828	-0.1332
145.0000	310.0000	-0.0737	-0.1304
145.0000	315.0000	-0.0651	-0.1281
145.0000	320.0000	-0.0565	-0.1258
145.0000	325.0000	-0.0484	-0.1240
145.0000	330.0000	-0.0403	-0.1221
145.0000	335.0000	-0.0324	-0.1207
145.0000	340.0000	-0.0246	-0.1192
150.0000	-345.0000	0.0173	-0.1109
150.0000	-340.0000	0.0250	-0.1115
150.0000	-335.0000	0.0327	-0.1129
150.0000	-330.0000	0.0404	-0.1142
150.0000	-325.0000	0.0485	-0.1159
150.0000	-320.0000	0.0565	-0.1175
150.0000	-315.0000	0.0650	-0.1196
150.0000	-310.0000	0.0735	-0.1216
150.0000	-305.0000	0.0826	-0.1241
150.0000	-300.0000	0.0917	-0.1266
150.0000	-295.0000	0.1015	-0.1295
150.0000	-290.0000	0.1113	-0.1325
150.0000	-285.0000	0.1219	-0.1359
150.0000	-280.0000	0.1326	-0.1393
150.0000	-275.0000	0.1442	-0.1432
150.0000	-270.0000	0.1558	-0.1471
150.0000	-265.0000	0.1685	-0.1514
150.0000	-260.0000	0.1813	-0.1558
150.0000	-255.0000	0.1955	-0.1601
150.0000	-250.0000	0.2096	-0.1644
150.0000	-245.0000	0.2252	-0.1696
150.0000	-240.0000	0.2415	-0.1747
150.0000	-235.0000	0.2585	-0.1796
150.0000	-230.0000	0.2772	-0.1843
150.0000	-225.0000	0.2968	-0.1890
150.0000	-220.0000	0.3175	-0.1934
150.0000	-215.0000	0.3404	-0.1973
150.0000	-210.0000	0.3648	-0.2007
150.0000	-205.0000	0.3906	-0.2037
150.0000	-200.0000	0.4199	-0.2051
150.0000	-195.0000	0.4513	-0.2055
150.0000	-190.0000	0.4849	-0.2046
150.0000	-185.0000	0.5240	-0.2003
150.0000	-180.0000	0.5671	-0.1947
150.0000	-175.0000	0.6140	-0.1878
150.0000	-170.0000	0.6703	-0.1697
150.0000	-165.0000	0.7384	-0.1466
150.0000	-160.0000	0.8267	-0.1165
150.0000	-155.0000	0.9486	-0.0906
150.0000	-150.0000	1.0994	-0.0947
150.0000	-145.0000	1.2407	-0.1302
150.0000	-140.0000	1.3612	-0.1623
150.0000	-135.0000	1.4766	-0.1694
150.0000	-130.0000	1.5876	-0.1423
150.0000	-125.0000	1.6753	-0.0712
150.0000	-120.0000	1.7028	0.0400
150.0000	-115.0000	1.6461	0.1557
150.0000	-110.0000	1.5305	0.2400
150.0000	-105.0000	1.3945	0.2897
150.0000	-100.0000	1.2599	0.3207
150.0000	-95.0000	1.1419	0.3269
150.0000	-90.0000	1.0240	0.3332
150.0000	-85.0000	0.9284	0.3334
150.0000	-80.0000	0.8329	0.3337
150.0000	-75.0000	0.7547	0.3296
150.0000	-70.0000	0.6764	0.3254
150.0000	-65.0000	0.6105	0.3200
150.0000	-60.0000	0.5447	0.3146
150.0000	-55.0000	0.4880	0.3093
150.0000	-50.0000	0.4313	0.3039
150.0000	-45.0000	0.3813	0.2992
150.0000	-40.0000	0.3313	0.2945
150.0000	-35.0000	0.2861	0.2907
150.0000	-30.0000	0.2409	0.2869
150.0000	-25.0000	0.1990	0.2840
150.0000	-20.0000	0.1572	0.2812
150.0000	-15.0000	0.1174	0.2795
150.0000	-10.0000	0.0776	0.2777
150.0000	-5.0000	0.0388	0.2772
150.0000	0.0000	0.0000	0.2766
150.0000	5.0000	-0.0388	0.2772
150.0000	10.0000	-0.0776	0.2777
150.0000	15.0000	-0.1174	0.2795
150.0000	20.0000	-0.1572	0.2812
150.0000	25.0000	-0.1990	0.2840
150.0000	30.0000	-0.2409	0.2869
150.0000	35.0000	-0.2861	0.2907
150.0000	40.0000	-0.3313	0.2945
150.0000	45.0000	-0.3813	0.2992
150.0000	50.0000	-0.4313	0.3039
150.0000	55.0000	-0.4880	0.3093
150.0000	60.0000	-0.5447	0.3146
150.0000	65.0000	-0.6105	0.3200
150.0000	70.0000	-0.6764	0.3254
150.0000	75.0000	-0.7547	0.3296
150.0000	80.0000	-0.8329	0.3337
150.0000	85.0000	-0.9284	0.3334
150.0000	90.0000	-1.0240	0.3332
150.0000	95.0000	-1.1419	0.3269
150.0000	100.0000	-1.2599	0.3207
150.0000	105.0000	-1.3945	0.2897
150.0000	110.0000	-1.5305	0.2400
150.0000	115.0000	-1.6461	0.1557
150.0000	120.0000	-1.7028	0.0400
150.0000	125.0000	-1.6753	-0.0712
150.0000	130.0000	-1.5876	-0.1423
150.0000	135.0000	-1.4766	-0.1694
150.0000	140.0000	-1.3612	-0.1623
150.0000	145.0000	-1.2407	-0.1302
150.0000	150.0000	-1.0994	-0.0947
150.0000	155.0000	-0.9486	-0.0906
150.0000	160.0000	-0.8267	-0.1165
150.0000	165.0000	-0.7384	-0.1466
150.0000	170.0000	-0.6703	-0.1697
150.0000	175.0000	-0.6140	-0.1878
150.0000	180.0000	-0.5671	-0.1947
150.0000	185.0000	-0.5240	-0.2003
150.0000	190.0000	-0.4849	-0.2046
150.0000	195.0000	-0.4513	-0.2055
150.0000	200.0000	-0.4199	-0.2051
150.0000	205.0000	-0.3906	-0.2037
150.0000	210.0000	-0.3648	-0.2007
150.0000	215.0000	-0.3404	-0.1973
150.0000	220.0000	-0.3175	-0.1934
150.0000	225.0000	-0.2968	-0.1890
150.0000	230.0000	-0.2772	-0.1843
150.0000	235.0000	-0.2585	-0.1796
150.0000	240.0000	-0.2415	-0.1747
150.0000	245.0000	-0.2252	-0.1696
150.0000	250.0000	-0.2096	-0.1644
150.0000	255.0000	-0.1955	-0.1601
150.0000	260.0000	-0.1813	-0.1558
150.0000	265.0000	-0.1685	-0.1514
150.0000	270.0000	-0.1558	-0.1471
150.0000	275.0000	-0.1442	-0.1432
150.0000	280.0000	-0.1326	-0.1393
150.0000	285.0000	-0.1219	-0.1359
150.0000	290.0000	-0.1113	-0.1325
150.0000	295.0000	-0.1015	-0.1295
150.0000	300.0000	-0.0917	-0.1266
150.0000	305.0000	-0.0826	-0.1241
150.0000	310.0000	-0.0735	-0.1216
150.0000	315.0000	-0.0650	-0.1196
150.0000	320.0000	-0.0565	-0.1175
150.0000	325.0000	-0.0485	-0.1159
150.0000	330.0000	-0.0404	-0.1142
150.0000	335.0000	-0.0327	-0.1129
150.0000	340.0000	-0.0250	-0.1115
155.0000	-345.0000	0.0179	-0.1033
155.0000	-340.0000	0.0254	-0.1039
155.0000	-335.0000	0.0329	-0.1051
155.0000	-330.0000	0.0405	-0.1064
155.0000	-325.0000	0.0484	-0.1079
155.0000	-320.0000	0.0563	-0.1093
155.0000	-315.0000	0.0647	-0.1111
155.0000	-310.0000	0.0732	-0.1128
155.0000	-305.0000	0.0822	-0.1150
155.0000	-300.0000	0.0912	-0.1171
155.0000	-295.0000	0.1009	-0.1197
155.0000	-290.0000	0.1106	-0.1223
155.0000	-285.0000	0.1211	-0.1253
155.0000	-280.0000	0.1316	-0.1283
155.0000	-275.0000	0.1431	-0.1317
155.0000	-270.0000	0.1545	-0.1351
155.0000	-265.0000	0.1670	-0.1388
155.0000	-260.0000	0.1795	-0.1424
155.0000	-255.0000	0.1933	-0.1461
155.0000	-250.0000	0.2071	-0.1498
155.0000	-245.0000	0.2222	-0.1541
155.0000	-240.0000	0.2380	-0.1582
155.0000	-235.0000	0.2544	-0.1621
155.0000	-230.0000	0.2723	-0.1657
155.0000	-225.0000	0.2910	-0.1691
155.0000	-220.0000	0.3107	-0.1722
155.0000	-215.0000	0.3324	-0.1745
155.0000	-210.0000	0.3552	-0.1761
155.0000	-205.0000	0.3793	-0.1771
155.0000	-200.0000	0.4062	-0.1762
155.0000	-195.0000	0.4349	-0.1739
155.0000	-190.0000	0.4654	-0.1701
155.0000	-185.0000	0.5001	-0.1620
155.0000	-180.0000	0.5375	-0.1524
155.0000	-175.0000	0.5775	-0.1413
155.0000	-170.0000	0.6232	-0.1142
155.0000	-165.0000	0.6757	-0.0780
155.0000	-160.0000	0.7427	-0.0196
155.0000	-155.0000	0.8600	0.0646
155.0000	-150.0000	1.0880	0.0783
155.0000	-145.0000	1.2315	-0.0138
155.0000	-140.0000	1.3092	-0.0632
155.0000	-135.0000	1.3918	-0.0722
155.0000	-130.0000	1.4692	-0.0589
155.0000	-125.0000	1.5221	-0.0257
155.0000	-120.0000	1.5306	0.0236
155.0000	-115.0000	1.4861	0.0783
155.0000	-110.0000	1.3990	0.1265
155.0000	-105.0000	1.2884	0.1647
155.0000	-100.0000	1.1725	0.2036
155.0000	-95.0000	1.0689	0.2178
155.0000	-90.0000	0.9652	0.2319
155.0000	-85.0000	0.8779	0.2410
155.0000	-80.0000	0.7905	0.2501
155.0000	-75.0000	0.7178	0.2528
155.0000	-70.0000	0.6451	0.2555
155.0000	-65.0000	0.5829	0.2552
155.0000	-60.0000	0.5208	0.2549
155.0000	-55.0000	0.4670	0.2534
155.0000	-50.0000	0.4132	0.2518
155.0000	-45.0000	0.3655	0.2499
155.0000	-40.0000	0.3178	0.2479
155.0000	-35.0000	0.2745	0.2461
155.0000	-30.0000	0.2313	0.2442
155.0000	-25.0000	0.1912	0.2427
155.0000	-20.0000	0.1510	0.2411
155.0000	-15.0000	0.1128	0.2402
155.0000	-10.0000	0.0746	0.2392
155.0000	-5.0000	0.0373	0.2388
155.0000	0.0000	-0.0000	0.2385
155.0000	5.0000	-0.0373	0.2388
155.0000	10.0000	-0.0746	0.2392
155.0000	15.0000	-0.1128	0.2402
155.0000	20.0000	-0.1510	0.2411
155.0000	25.0000	-0.1912	0.2427
155.0000	30.0000	-0.2313	0.2442
155.0000	35.0000	-0.2745	0.2461
155.0000	40.0000	-0.3178	0.2479
155.0000	45.0000	-0.3655	0.2499
155.0000	50.0000	-0.4132	0.2518
155.0000	55.0000	-0.4670	0.2534
155.0000	60.0000	-0.5208	0.2549
155.0000	65.0000	-0.5829	0.2552
155.0000	70.0000	-0.6451	0.2555
155.0000	75.0000	-0.7178	0.2528
155.0000	80.0000	-0.7905	0.2501
155.0000	85.0000	-0.8779	0.2410
155.0000	90.0000	-0.9652	0.2319
155.0000	95.0000	-1.0689	0.2178
155.0000	100.0000	-1.1725	0.2036
155.0000	105.0000	-1.2884	0.1647
155.0000	110.0000	-1.3990	0.1265
155.0000	115.0000	-1.4861	0.0783
155.0000	120.0000	-1.5306	0.0236
155.0000	125.0000	-1.5221	-0.0257
155.0000	130.0000	-1.4692	-0.0589
155.0000	135.0000	-1.3918	-0.0722
155.0000	140.0000	-1.3092	-0.0632
155.0000	145.0000	-1.2315	-0.0138
155.0000	150.0000	-1.0880	0.0783
155.0000	155.0000	-0.8600	0.0646
155.0000	160.0000	-0.7427	-0.0196
155.0000	165.0000	-0.6757	-0.0780
155.0000	170.0000	-0.6232	-0.1142
155.0000	175.0000	-0.5775	-0.1413
155.0000	180.0000	-0.5375	-0.1524
155.0000	185.0000	-0.5001	-0.1620
155.0000	190.0000	-0.4654	-0.1701
155.0000	195.0000	-0.4349	-0.1739
155.0000	200.0000	-0.4062	-0.1762
155.0000	205.0000	-0.3793	-0.1771
155.0000	210.0000	-0.3552	-0.1761
155.0000	215.0000	-0.3324	-0.1745
155.0000	220.0000	-0.3107	-0.1722
155.0000	225.0000	-0.2910	-0.1691
155.0000	230.0000	-0.2723	-0.1657
155.0000	235.0000	-0.2544	-0.1621
155.0000	240.0000	-0.2380	-0.1582
155.0000	245.0000	-0.2222	-0.1541
155.0000	250.0000	-0.2071	-0.1498
155.0000	255.0000	-0.1933	-0.1461
155.0000	260.0000	-0.1795	-0.1424
155.0000	265.0000	-0.1670	-0.1388
155.0000	270.0000	-0.1545	-0.1351
155.0000	275.0000	-0.1431	-0.1317
155.0000	280.0000	-0.1316	-0.1283
155.0000	285.0000	-0.1211	-0.1253
155.0000	290.0000	-0.1106	-0.1223
155.0000	295.0000	-0.1009	-0.1197
155.0000	300.0000	-0.0912	-0.1171
155.0000	305.0000	-0.0822	-0.1150
155.0000	310.0000	-0.0732	-0.1128
155.0000	315.0000	-0.0647	-0.1111
155.0000	320.0000	-0.0563	-0.1093
155.0000	325.0000	-0.0484	-0.1079
155.0000	330.0000	-0.0405	-0.1064
155.0000	335.0000	-0.0329	-0.1051
155.0000	340.0000	-0.0254	-0.1039
160.0000	-345.0000	0.0185	-0.0958
160.0000	-340.0000	0.0258	-0.0964
160.0000	-335.0000	0.0330	-0.0976
160.0000	-330.0000	0.0403	-0.0988
160.0000	-325.0000	0.0481	-0.1000
160.0000	-320.0000	0.0559	-0.1012
160.0000	-315.0000	0.0643	-0.1027
160.0000	-310.0000	0.0726	-0.1041
160.0000	-305.0000	0.0815	-0.1060
160.0000	-300.0000	0.0905	-0.1078
160.0000	-295.0000	0.1001	-0.1101
160.0000	-290.0000	0.1097	-0.1123
160.0000	-285.0000	0.1200	-0.1149
160.0000	-280.0000	0.1304	-0.1174
160.0000	-275.0000	0.1416	-0.1203
160.0000	-270.0000	0.1528	-0.1232
160.0000	-265.0000	0.1651	-0.1263
160.0000	-260.0000	0.1773	-0.1295
160.0000	-255.0000	0.1907	-0.1325
160.0000	-250.0000	0.2041	-0.1355
160.0000	-245.0000	0.2187	-0.1390
160.0000	-240.0000	0.2339	-0.1423
160.0000	-235.0000	0.2496	-0.1453
160.0000	-230.0000	0.2667	-0.1479
160.0000	-225.0000	0.2845	-0.1502
160.0000	-220.0000	0.3030	-0.1521
160.0000	-215.0000	0.3233	-0.1531
160.0000	-210.0000	0.3445	-0.1533
160.0000	-205.0000	0.3667	-0.1527
160.0000	-200.0000	0.3912	-0.1499
160.0000	-195.0000	0.4169	-0.1455
160.0000	-190.0000	0.4440	-0.1396
160.0000	-185.0000	0.4739	-0.1289
160.0000	-180.0000	0.5052	-0.1169
160.0000	-175.0000	0.5378	-0.1036
160.0000	-170.0000	0.5718	-0.0731
160.0000	-165.0000	0.6041	-0.0341
160.0000	-160.0000	0.6285	0.0341
160.0000	-155.0000	0.6395	0.1954
160.0000	-150.0000	1.0415	0.5712
160.0000	-145.0000	1.2145	0.0011
160.0000	-140.0000	1.2424	0.0002
160.0000	-135.0000	1.3069	0.0002
160.0000	-130.0000	1.3702	0.0003
160.0000	-125.0000	1.4110	0.0005
